name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url,globalid,detector
"№ 530, школа с углубленным изучением предметов естественно-математического цикла",../../matematika/530-shkola-s-uglublennyim-izucheniem-predmetov-estestvenno-matematicheskogo-tsikla/index.html,a596,pushkinskij,4,61.9,"",6.0,Математика|Физика|Химия,../data/shkola-spb.ru/cache/matematika530shkolasuglublennyimizucheniempredmetovestestvennomatematicheskogotsiklaindexhtml.htm,8124705328,school530.ru,b4897087fc66eabcf6b90179684e296c,select_by_number
"№ 410, лицей",../../sredneobrazovatelnaya-shkola/410-shkola/index.html,a589,pushkinskij,3,61.7,"",7.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola410shkolaindexhtml.htm,8124655653|8124515826,school410.spb.ru,8d523d0c431d85313425e83cdbb26ea6,select_exactly
"№ 406, гимназия",../../sredneobrazovatelnaya-shkola/406-gimnaziya/index.html,a585,pushkinskij,6,60.4,"",6.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola406gimnaziyaindexhtml.htm,8124665853|8124665507,www.gymnasium406.ru,7149c7ef5c5d01c79fc94209bbee531f,select_exactly
"№ 606, школа с углубленным изучением английского языка",../../anglijskij-yazyik/606-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a598,pushkinskij,13,59.6,4.2,6.3,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik606shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8124666073|8124666058,606school.spb.ru,057b6ecded1b005affe9ff35cef8dd93,select_by_number
"№ 335, школа",../../sredneobrazovatelnaya-shkola/335-shkola/index.html,a734,pushkinskij,3,59.4,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola335shkolaindexhtml.htm,8124107002|8124107001,www.school335.ru,964538c546148ac42b681d66a525ab2a,select_exactly
"№ 297, школа",../../sredneobrazovatelnaya-shkola/297-shkola/index.html,a582,pushkinskij,1,58.9,"",7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola297shkolaindexhtml.htm,8124597628,школа297.рф,9d29528e74844c34129b378a028cc846,select_exactly
"№ 511, школа",../../sredneobrazovatelnaya-shkola/-511-shkola/index.html,a819,pushkinskij,"",58.7,"",6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola511shkolaindexhtml.htm,8124173644|8124173643,school511-spb.ru,3bbf79dc7d77227fbdb20edf1bb113b2,select_exactly
"№ 408, лицей",../../sredneobrazovatelnaya-shkola/408-litsej/index.html,a587,pushkinskij,7,58.1,"",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola408litsejindexhtml.htm,8124701511|8124661968,лицей408.рф,94c01fb2371aca9ce60648577bbd90de,select_exactly
"№ 403, школа",../../sredneobrazovatelnaya-shkola/403-shkola/index.html,a584,pushkinskij,"",56.7,"",4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola403shkolaindexhtml.htm,8124664489|8124657599,школа403.рф,256116827f33b5f1b09380c849ac9f7e,select_exactly
"№ 500, школа",../../hudozhestvenno-esteticheskoe-obrazovanie/-500-shkola/index.html,a595,pushkinskij,2,55.8,"",6.1,"",../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie500shkolaindexhtml.htm,8124516302|8124764401,www.школа500.рф,01cabc2bcd9e66378938ffdd2b201b6b,select_exactly
"№ 477, школа с углубленным изучением предметов художественно-эстетического цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/477-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a594,pushkinskij,1,55.2,"",4.2,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie477shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8124704317|8124762937,school477.ru,c4f2c324cabc68c7fc47c0f88e262279,select_by_number
"№ 638, школа",../../sredneobrazovatelnaya-shkola/638-shkola/index.html,a599,pushkinskij,"",54.4,3.6,0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola638shkolaindexhtml.htm,8124521164,pavlovsk638.ru,6651ad8e787dcc79201a6c9c691605d0,select_exactly
Кадетская школа,../../voennoe-uchilische/kadetskaya-shkola/index.html,a798,pushkinskij,"",54.3,"",5.6,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischekadetskayashkolaindexhtml.htm,8124523903|8124520151|8124522257,pkschool.ucoz.ru,d6a9da0db72be073c48e5eea1cf1c355,select_by_phones
Первый пограничный кадетский корпус Федеральной службы безопасности РФ (ППКК ФСБ),../../voennoe-uchilische/pervyij-pogranichnyij-kadetskij-korpus-federalnoj-sluzhbyi-bezopasnosti-rf-ppkk-fsb/index.html,a810,pushkinskij,"",54.3,"",0,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischepervyijpogranichnyijkadetskijkorpusfederalnojsluzhbyibezopasnostirfppkkfsbindexhtml.htm,8124655570,ppkk.fsb.ru,0242cc021107dda7cf6ec2b783410fcf,not_detected
"№ 409, школа",../../sredneobrazovatelnaya-shkola/409-shkola/index.html,a588,pushkinskij,"",52.8,"",8.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola409shkolaindexhtml.htm,8124652665|8124655974,school409.ucoz.ru,7660a3704b138245a1d061dc6d2bfabb,select_exactly
"№ 459, школа",../../sredneobrazovatelnaya-shkola/459-shkola/index.html,a590,pushkinskij,"",52.6,"",4.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola459shkolaindexhtml.htm,8124511580|8123828758,shkola459.my1.ru,37b5741f69907ff478c76c5da04c9962,select_exactly
"№ 464, школа",../../sredneobrazovatelnaya-shkola/464-shkola/index.html,a593,pushkinskij,"",52.4,3.5,6.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola464shkolaindexhtml.htm,8124523379|8124521126|8124522274,school-464.ru,4d8ef8015f9901c7cf095f9593a253da,select_exactly
"№ 552, школа",../../sredneobrazovatelnaya-shkola/552-shkola/index.html,a597,pushkinskij,1,52.4,"",5.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola552shkolaindexhtml.htm,8124650214,www.school552.spb.ru,f15665f6ea12b9c7848db6db89c2388b,select_exactly
"№ 407, школа",../../sredneobrazovatelnaya-shkola/407-shkola/index.html,a586,pushkinskij,"",52.0,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola407shkolaindexhtml.htm,8124700538|8124768349,www.407school.ru,3eedf075e7571b91d00644a3f4b56396,select_exactly
"№ 315, школа",../../sredneobrazovatelnaya-shkola/315-shkola/index.html,a583,pushkinskij,"",49.7,"",7.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola315shkolaindexhtml.htm,8124523812|8124521044,school315.ucoz.ru,a5be0a2d67c3254a983fc26feb45112d,select_exactly
"№ 462, школа",../../sredneobrazovatelnaya-shkola/462-shkola/index.html,a592,pushkinskij,"",49.1,3.4,5.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola462shkolaindexhtml.htm,8124513624,school462.ucoz.ru,cc64bb5dcb8689e180d1321442f3c9f8,select_exactly
"№ 650, центр образования",../../sredneobrazovatelnaya-shkola/650-shkola/index.html,a800,pushkinskij,"",42.5,"",8.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola650shkolaindexhtml.htm,8124664733,цо-650.рф,a0141b1b11af505a93a8040997d057e9,select_by_number
"№ 460, школа",../../sredneobrazovatelnaya-shkola/460-shkola/index.html,a591,pushkinskij,"","",3.6,5.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola460shkolaindexhtml.htm,8127464645,shkola460.ru,ed5645479264796a0605037d623e1b17,select_by_number
"№ 695, школа",../../nachalnaya-shkola/695-nachalnaya-shkola/index.html,a600,pushkinskij,"","","",6.7,"",../data/shkola-spb.ru/cache/nachalnayashkola695nachalnayashkolaindexhtml.htm,8124768306,raduga695.ru,6ec6f7e1927818429baba01f5bb2637d,select_exactly
ГУМАНИТАРИЙ,../../sredneobrazovatelnaya-shkola/gumanitarij/index.html,a601,pushkinskij,"","","",0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolagumanitarijindexhtml.htm,8124662467,www.gumanitarij.ru/default.htm,d4b6f25f2dc2ac0e35ee54f9e8699fc9,not_detected
"№ 8, школа-интернат (VII вида)",../../deti-s-osobennostyami-razvitiya/8shkola-internat-dlya-detej-s-otkloneniyami-v-razvitii/index.html,a781,pushkinskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya8shkolainternatdlyadetejsotkloneniyamivrazvitiiindexhtml.htm,8124521025|8124522417,spb-school8.narod.ru,76282c3b34f049a0f80d73432502723e,select_manual
"№ 607, школа",../../sredneobrazovatelnaya-shkola/-607-shkola/index.html,a1105,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola607shkolaindexhtml.htm,8124903068,https://sites.google.com/site/lesnoe607,0692305bc181bb897d8c6c510d4b5762,select_by_number
"№ 16, школа-интернат (VIII вида)",../../deti-s-osobennostyami-razvitiya/-16-shkola-internat/index.html,a1107,pushkinskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya16shkolainternatindexhtml.htm,8124176055|8124517728,https://sites.google.com/site/internat16,26f00c22a1c4c699c1c62c175c2ac735,select_by_number
"№ 93, школа",../../sredneobrazovatelnaya-shkola/-93-shkola/index.html,a1108,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola93shkolaindexhtml.htm,"",93school.ucoz.ru,b0fe58459a7e72688561590e54eeecd4,select_by_url
"№604, школа",../../sredneobrazovatelnaya-shkola/604-shkola/index.html,a1115,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola604shkolaindexhtml.htm,8123204860|8123204863,604spb.edusite.ru,4a7fbb00c67214ae5213f9678f65577b,select_by_number
"№ 292, школа с углубленным изучением математики",../../matematika/292-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a615,frunzenskij,4,67.4,4.4,7.1,Математика,../data/shkola-spb.ru/cache/matematika292shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8123607768,school292.spb.ru,3ace8438171e0ff01c7c3890f216831f,select_by_number
"№ 316, школа с углубленным изучением английского языка",../../anglijskij-yazyik/316-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a629,frunzenskij,5,62.9,4.1,5.7,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik316shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122695100|8127060403,school316.spb.ru,80c6b636d5cc99a926dfc990faff0a9d,select_by_number
"№ 213, школа с углубленным изучением английского языка",../../anglijskij-yazyik/213-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a608,frunzenskij,5,62.2,4.0,6.6,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik213shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127054753|8127742954,213school.ru,dde7fbd1f00ef4e9a1b61da7e624472a,select_by_number
"№ 365, школа",../../sredneobrazovatelnaya-shkola/365-shkola/index.html,a637,frunzenskij,2,61.9,4.1,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola365shkolaindexhtml.htm,8127782882|8127768442,school365.edusite.ru,d163a762ff257a01f0d7ee51043ff54e,select_exactly
"№ 587, гимназия",../../sredneobrazovatelnaya-shkola/587-gimnaziya/index.html,a646,frunzenskij,3,61.1,3.6,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola587gimnaziyaindexhtml.htm,8127017653|8127014847,www.school587.spb.ru,08357c6e345f9693ba76bddb514e5cdd,select_by_number
"№ 205, гимназия с углубленным изучением испанского языка",../../drugie-yazyiki/205-gimnaziya-s-uglublennyim-izucheniem-ispanskogo-yazyika/index.html,a606,frunzenskij,7,61.0,4.2,5.3,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki205gimnaziyasuglublennyimizucheniemispanskogoyazyikaindexhtml.htm,8127734364,gym205.ru,90b13861cee0011ac5eafc5471d86f9d,select_by_number
"№ 230, школа с углубленным изучением химии и биологии",../../biologiya/230-shkola-s-uglublennyim-izucheniem-himii-i-biologii/index.html,a613,frunzenskij,1,60.9,4.0,8.0,Биология|Химия,../data/shkola-spb.ru/cache/biologiya230shkolasuglublennyimizucheniemhimiiibiologiiindexhtml.htm,8122680166|8122698902,school230.ru,ddb9996423a45b2d099744006e1a34ed,select_by_number
"№ 363, гимназия",../../sredneobrazovatelnaya-shkola/363-gimnaziya/index.html,a635,frunzenskij,2,60.7,3.9,4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola363gimnaziyaindexhtml.htm,8127726397|8127726274,gym363.spb.ru,4ecbc0131bad6b6a9aa1cd1d2d309412,select_exactly
"№ 318, школа с углубленным изучением итальянского языка",../../drugie-yazyiki/318-shkola-s-uglublennyim-izucheniem-italyanskogo-yazyika/index.html,a630,frunzenskij,2,58.6,4.3,5.5,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki318shkolasuglublennyimizucheniemitalyanskogoyazyikaindexhtml.htm,8127724123|8127721886,www.school318.spb.ru,581e7a408dcec485b4da1131bd9f3ee9,select_by_number
"№ 441, гимназия",../../sredneobrazovatelnaya-shkola/441-gimnaziya/index.html,a641,frunzenskij,"",58.1,4.1,6.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola441gimnaziyaindexhtml.htm,8127786889|8127065524,www.gymnasium441.ru,3de0ce89ab903c6c7dea4aa8ac7719aa,select_by_number
"№ 553, школа с углубленным изучением английского языка",../../anglijskij-yazyik/553-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a645,frunzenskij,4,57.9,4.0,4.9,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik553shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127782031|8127782131,spbschool553.com,ef3d70bde813c411ed2744d37369b5cd,select_by_number
"№ 303, школа им. Ф. Шиллера с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/303-shkola-im-f-shillera-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a622,frunzenskij,5,56.9,3.8,7.1,Немецкий язык|Художественно-эстетическое образование,../data/shkola-spb.ru/cache/inostrannyieyazyiki303shkolaimfshillerasuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8122690346|8122690354,school303.spb.ru,e3efadbfc5cd1fc1591695cede924926,select_by_number
"№ 227, гимназия",../../sredneobrazovatelnaya-shkola/227-gimnaziya/index.html,a612,frunzenskij,1,56.4,3.9,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola227gimnaziyaindexhtml.htm,8122690429|8122690424,www.school227.ru,6d73270013a98b5c0382f861a45965a3,select_by_number
"№ 299, лицей",../../sredneobrazovatelnaya-shkola/299-litsej/index.html,a619,frunzenskij,1,56.1,4.0,7.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola299litsejindexhtml.htm,8127742816|8123607404,school299.spb.ru,9846878b16c48c60d7fe38a4775200a3,select_exactly
"№ 311, школа с углубленным изучением физики",../../fizika/311-shkola-s-uglublennyim-izucheniem-fiziki/index.html,a625,frunzenskij,1,55.5,3.8,7.0,Физика,../data/shkola-spb.ru/cache/fizika311shkolasuglublennyimizucheniemfizikiindexhtml.htm,8127743225|8127743226,школа311.рф,b90f0d9521d34e775d0082f51b2dfea7,select_by_number
"№ 226, экономический лицей",../../sredneobrazovatelnaya-shkola/226-litsej/index.html,a611,frunzenskij,"",55.5,4.0,4.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola226litsejindexhtml.htm,8127745768|8127745356,226school.ru,a2bc43d132572959dbc3b31cb2a671cc,select_by_number
"№ 368, школа с углубленным изучением английского языка",../../anglijskij-yazyik/368-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a639,frunzenskij,"",55.4,3.8,5.0,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik368shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127785347|8127787205,shkola-368.ru,05e5bf66aa8e29fe9c8a0007e794de0d,select_by_number
"№ 236, школа",../../sredneobrazovatelnaya-shkola/236-shkola/index.html,a614,frunzenskij,"",55.2,3.9,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola236shkolaindexhtml.htm,8122693702,school236.spb.ru,20ae56cd84533fc697d112ceb5c0d0b2,select_exactly
"№ 201, школа",../../sredneobrazovatelnaya-shkola/201-shkola/index.html,a604,frunzenskij,"",55.1,3.4,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola201shkolaindexhtml.htm,8124172323,school201.spb.ru,d0336a92df9e295c16b593d04c59a4f8,select_exactly
"№ 298, школа",../../sredneobrazovatelnaya-shkola/298-shkola/index.html,a618,frunzenskij,2,54.8,3.7,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola298shkolaindexhtml.htm,8123607668|8123607974,www.school298.spb.ru,09260b546ba51fa204d0b4b7501aeb6c,select_exactly
"№ 360, школа",../../sredneobrazovatelnaya-shkola/360-shkola/index.html,a634,frunzenskij,2,54.6,3.5,7.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola360shkolaindexhtml.htm,8127665590|8127665916,360spb.edusite.ru,5e581c214e1260473f1c958546e39453,select_exactly
"№ 448, школа для леворуких и слабовидящих детей",../../deti-s-osobennostyami-razvitiya/448-shkola-dlya-levorukih-i-slabovidyaschih-detej/index.html,a644,frunzenskij,1,54.2,3.9,4.5,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya448shkoladlyalevorukihislabovidyaschihdetejindexhtml.htm,8127724898|8127722919,school448.ru,66a335039a74a8fc0e988004c80be9c1,select_by_number
"№ 296, школа",../../sredneobrazovatelnaya-shkola/296-shkola/index.html,a617,frunzenskij,1,54.1,3.4,7.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola296shkolaindexhtml.htm,8122691202,www.school296.ru,cbd1853a72909a14237ce5e29c1eaaf6,select_exactly
"№ 312, школа с углубленным изучением французского языка",../../frantsuzskij-yazyik/312-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a626,frunzenskij,"",54.1,3.8,7.8,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik312shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8127784177|8127717643,school312.spb.ru,f40e9d11198b46f3a163c5df571ae6ba,select_by_number
"№ 218, школа",../../sredneobrazovatelnaya-shkola/218-shkola/index.html,a610,frunzenskij,"",53.5,3.5,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola218shkolaindexhtml.htm,8127787182,gbou218spb.ulcraft.com,f44f53654bd5acd03eb29fb718e2ec80,select_exactly
"№ 603, школа",../../sredneobrazovatelnaya-shkola/603-shkola/index.html,a647,frunzenskij,"",53.3,4.0,6.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola603shkolaindexhtml.htm,8127780165|8127784426,www.school603-spb.ru,e8cb672b67ba167fcd6ac34e77aee437,select_exactly
"№ 444, школа",../../sredneobrazovatelnaya-shkola/444-shkola/index.html,a643,frunzenskij,"",53.1,3.5,5.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola444shkolaindexhtml.htm,8127721133|8127727104,www.school444.ru,1f3cd942014bb473092b5d96c1bee2fe,select_exactly
"№ 367, школа",../../sredneobrazovatelnaya-shkola/367-shkola/index.html,a638,frunzenskij,"",52.5,3.7,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola367shkolaindexhtml.htm,8127788248|8127788242,school367.ru,eda2ea04735812ee9a00322d8cc4831c,select_exactly
"№ 325, школа",../../sredneobrazovatelnaya-shkola/325-shkola/index.html,a632,frunzenskij,1,51.9,3.9,6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola325shkolaindexhtml.htm,8127734332,school325.ru,84f6b14e55e30725281512be7477eced,select_exactly
"№ 302, школа",../../sredneobrazovatelnaya-shkola/302-shkola/index.html,a621,frunzenskij,"",50.9,3.8,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola302shkolaindexhtml.htm,8127727361,школа302.рф,0464bf2aa96c023acdbe71ed47cfc7a9,select_exactly
"№ 359, школа",../../sredneobrazovatelnaya-shkola/359-shkola/index.html,a633,frunzenskij,"",50.7,3.7,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola359shkolaindexhtml.htm,8127662592|8127665947,sch359.spb.ru,7d64b5d839af8122eabe22eab47d1664,select_exactly
"ЭПИГРАФ, частная школа",../../sredneobrazovatelnaya-shkola/epigraf-chastnaya-shkola/index.html,a654,frunzenskij,"",50.3,"",9.6,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaepigrafchastnayashkolaindexhtml.htm,8126001750|9219509527,www.epigraph.spb.ru,473a0eb277cd68f94ba610cd360cbb25,not_detected
"№ 215, школа",../../sredneobrazovatelnaya-shkola/215-shkola/index.html,a609,frunzenskij,"",50.1,3.4,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola215shkolaindexhtml.htm,8122690465|8122691402,215spb.edusite.ru,b50b1cafcb55b3adaf46f48cde6b4a5e,select_exactly
"№ 313, школа",../../sredneobrazovatelnaya-shkola/313-shkola/index.html,a627,frunzenskij,"",49.9,3.7,7.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola313shkolaindexhtml.htm,8127767956,www.school313.spb.ru,2d74aa1c2d588e887c65a68e58328fa7,select_exactly
"№ 212, школа",../../sredneobrazovatelnaya-shkola/212-shkola/index.html,a607,frunzenskij,"",49.8,3.5,5.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola212shkolaindexhtml.htm,8127718767|8127719187,www.school212.ru,b6516da77f45b7c9a08f931e35074b1d,select_exactly
"№ 8, школа «МУЗЫКА» с углубленным изучением предметов музыкального цикла (музыкальный интернат)",../../hudozhestvenno-esteticheskoe-obrazovanie/8-shkola-muzyika-s-uglublennyim-izucheniem-predmetov-muzyikalnogo-tsikla-muzyikalnyij-internat/index.html,a603,frunzenskij,"",48.6,3.6,5.3,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie8shkolamuzyikasuglublennyimizucheniempredmetovmuzyikalnogotsiklamuzyikalnyijinternatindexhtml.htm,8127735297|8127736861,music8.spb.ru,ce484b5098e5190f24935c9d60360dce,select_manual
"№ 305, школа",../../sredneobrazovatelnaya-shkola/305-shkola/index.html,a623,frunzenskij,"",48.5,3.8,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola305shkolaindexhtml.htm,8127054643,www.school305.ru,d498602eb64967c9dffd0b94ebda161a,select_exactly
"№ 314, школа",../../sredneobrazovatelnaya-shkola/314-shkola/index.html,a628,frunzenskij,"",47.9,3.5,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola314shkolaindexhtml.htm,8124173323|8124173321,school314.spb.ru,dce5e4ded1c40ef49e83abd591e62148,select_exactly
"№ 301, школа",../../sredneobrazovatelnaya-shkola/301-shkola/index.html,a620,frunzenskij,"",47.3,3.3,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola301shkolaindexhtml.htm,8127717967,school301.spb.ru,84bc0f121c2b9a3a9896b8adb9886a28,select_exactly
"№ 202, школа",../../sredneobrazovatelnaya-shkola/202-shkola/index.html,a605,frunzenskij,1,47.3,3.4,4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola202shkolaindexhtml.htm,8127747433|8127747449,school202spb.ucoz.ru,e71cd633caec0fb50ffb191afde42ef4,select_exactly
"№ 364, школа (кадетские классы)",../../voennoe-uchilische/364-shkola-kadetskie-klassyi/index.html,a636,frunzenskij,"",47.1,3.4,5.4,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische364shkolakadetskieklassyiindexhtml.htm,8123619724,www.school364.spb.ru,ccdddb5e17cb5247331ee5f0c7b15b28,select_by_number
"№ 310, школа «СЛОВО»",../../sredneobrazovatelnaya-shkola/310-shkola-slovo/index.html,a624,frunzenskij,"",46.6,3.1,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola310shkolaslovoindexhtml.htm,8127737867|8127727512,school310.spb.ru,f33c3b7d2541f696fb7ca842368eacfd,select_by_number
"№ 443, школа",../../sredneobrazovatelnaya-shkola/443-shkola/index.html,a642,frunzenskij,"",46.5,3.4,3.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola443shkolaindexhtml.htm,8127722976,www.школа443.рф,f5d9a3381e79913d861bad49ad8d6e51,select_exactly
"№ 322, школа",../../sredneobrazovatelnaya-shkola/322-shkola/index.html,a631,frunzenskij,"",46.0,3.3,7.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola322shkolaindexhtml.htm,8127788770|8127082863,school322.spb.ru,893a84ad73346bda08db5b1049ea18d4,select_exactly
"№ 153, центр образования",../../sredneobrazovatelnaya-shkola/153-shkola/index.html,a661,frunzenskij,"",36.7,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola153shkolaindexhtml.htm,8127665501|8127662210|8127664528,www.school153.spb.ru,60d744c8b4486e1f7b33828e345179a7,select_by_url
"№ 604, школа с углубленным изучением предметов художественно-эстетического цикла [ЗАКРЫТА]",../../hudozhestvenno-esteticheskoe-obrazovanie/604-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a648,frunzenskij,"",51.8,"",6.1,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie604shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8127087939|8127087999,"",80783c4a0559cc0af79a55a61a6512ec,not_detected
"№ 659, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/659-shkola/index.html,a650,frunzenskij,"",39.7,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola659shkolaindexhtml.htm,"","",9b690f989345188786b556b92db0acbd,not_detected
"№ 647, национальная финская прогимназия для детей дошкольного и младшего школьного возраста «ТАЙМИ» [ЗАКРЫТА]",../../drugie-yazyiki/647-natsionalnaya-finskaya-progimnaziya-dlya-detej-doshkolnogo-i-mladshego-shkolnogo-vozrasta-tajmi/index.html,a649,frunzenskij,"","","",4.8,Другие языки|Начальная школа,../data/shkola-spb.ru/cache/drugieyazyiki647natsionalnayafinskayaprogimnaziyadlyadetejdoshkolnogoimladshegoshkolnogovozrastatajmiindexhtml.htm,8123667348|8127717592,timy647.spb.ru,b87addb72ed3cc884fab4b245c21bed3,not_detected
"№ 239, физико-математический лицей",../../matematika/239-fiziko-matematicheskij-litsej/index.html,a690,tsentralnyij,615,73.4,"",8.3,Математика|Физика,../data/shkola-spb.ru/cache/matematika239fizikomatematicheskijlitsejindexhtml.htm,8122729578|8122729668,www.239.ru,dd8ef61c370d1bd49080e82528f417dc,select_by_url
