name,href,id,area
"№ 638, школа",../../sredneobrazovatelnaya-shkola/638-shkola/index.html,a599,pushkinskij
Кадетская школа,../../voennoe-uchilische/kadetskaya-shkola/index.html,a798,pushkinskij
Первый пограничный кадетский корпус Федеральной службы безопасности РФ (ППКК ФСБ),../../voennoe-uchilische/pervyij-pogranichnyij-kadetskij-korpus-federalnoj-sluzhbyi-bezopasnosti-rf-ppkk-fsb/index.html,a810,pushkinskij
"№ 409, школа",../../sredneobrazovatelnaya-shkola/409-shkola/index.html,a588,pushkinskij
"№ 459, школа",../../sredneobrazovatelnaya-shkola/459-shkola/index.html,a590,pushkinskij
"№ 464, школа",../../sredneobrazovatelnaya-shkola/464-shkola/index.html,a593,pushkinskij
"№ 552, школа",../../sredneobrazovatelnaya-shkola/552-shkola/index.html,a597,pushkinskij
"№ 407, школа",../../sredneobrazovatelnaya-shkola/407-shkola/index.html,a586,pushkinskij
"№ 315, школа",../../sredneobrazovatelnaya-shkola/315-shkola/index.html,a583,pushkinskij
"№ 462, школа",../../sredneobrazovatelnaya-shkola/462-shkola/index.html,a592,pushkinskij
"№ 650, центр образования",../../sredneobrazovatelnaya-shkola/650-shkola/index.html,a800,pushkinskij
"№ 460, школа",../../sredneobrazovatelnaya-shkola/460-shkola/index.html,a591,pushkinskij
"№ 695, школа",../../nachalnaya-shkola/695-nachalnaya-shkola/index.html,a600,pushkinskij
ГУМАНИТАРИЙ,../../sredneobrazovatelnaya-shkola/gumanitarij/index.html,a601,pushkinskij
"№ 8, школа-интернат (VII вида)",../../deti-s-osobennostyami-razvitiya/8shkola-internat-dlya-detej-s-otkloneniyami-v-razvitii/index.html,a781,pushkinskij
"№ 607, школа",../../sredneobrazovatelnaya-shkola/-607-shkola/index.html,a1105,pushkinskij
"№ 16, школа-интернат (VIII вида)",../../deti-s-osobennostyami-razvitiya/-16-shkola-internat/index.html,a1107,pushkinskij
"№ 93, школа",../../sredneobrazovatelnaya-shkola/-93-shkola/index.html,a1108,pushkinskij
"№ 645, школа",../../sredneobrazovatelnaya-shkola/-645-shkola/index.html,a1114,pushkinskij
"№604, школа",../../sredneobrazovatelnaya-shkola/604-shkola/index.html,a1115,pushkinskij
"№ 257, школа",../../sredneobrazovatelnaya-shkola/-257-shkola/index.html,a1117,pushkinskij
"№ 292, школа с углубленным изучением математики",../../matematika/292-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a615,frunzenskij
"№ 316, школа с углубленным изучением английского языка",../../anglijskij-yazyik/316-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a629,frunzenskij
"№ 213, школа с углубленным изучением английского языка",../../anglijskij-yazyik/213-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a608,frunzenskij
"№ 365, школа",../../sredneobrazovatelnaya-shkola/365-shkola/index.html,a637,frunzenskij
"№ 587, гимназия",../../sredneobrazovatelnaya-shkola/587-gimnaziya/index.html,a646,frunzenskij
"№ 205, гимназия с углубленным изучением испанского языка",../../drugie-yazyiki/205-gimnaziya-s-uglublennyim-izucheniem-ispanskogo-yazyika/index.html,a606,frunzenskij
"№ 230, школа с углубленным изучением химии и биологии",../../biologiya/230-shkola-s-uglublennyim-izucheniem-himii-i-biologii/index.html,a613,frunzenskij
"№ 363, гимназия",../../sredneobrazovatelnaya-shkola/363-gimnaziya/index.html,a635,frunzenskij
"№ 295, гимназия",../../sredneobrazovatelnaya-shkola/295-gimnaziya/index.html,a616,frunzenskij
"№ 318, школа с углубленным изучением итальянского языка",../../drugie-yazyiki/318-shkola-s-uglublennyim-izucheniem-italyanskogo-yazyika/index.html,a630,frunzenskij
"№ 441, гимназия",../../sredneobrazovatelnaya-shkola/441-gimnaziya/index.html,a641,frunzenskij
"№ 553, школа с углубленным изучением английского языка",../../anglijskij-yazyik/553-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a645,frunzenskij
"№ 303, школа им. Ф. Шиллера с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/303-shkola-im-f-shillera-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a622,frunzenskij
"№ 227, гимназия",../../sredneobrazovatelnaya-shkola/227-gimnaziya/index.html,a612,frunzenskij
"№ 299, лицей",../../sredneobrazovatelnaya-shkola/299-litsej/index.html,a619,frunzenskij
"№ 311, школа с углубленным изучением физики",../../fizika/311-shkola-s-uglublennyim-izucheniem-fiziki/index.html,a625,frunzenskij
"№ 226, экономический лицей",../../sredneobrazovatelnaya-shkola/226-litsej/index.html,a611,frunzenskij
"№ 368, школа с углубленным изучением английского языка",../../anglijskij-yazyik/368-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a639,frunzenskij
"№ 236, школа",../../sredneobrazovatelnaya-shkola/236-shkola/index.html,a614,frunzenskij
"№ 201, школа",../../sredneobrazovatelnaya-shkola/201-shkola/index.html,a604,frunzenskij
"№ 298, школа",../../sredneobrazovatelnaya-shkola/298-shkola/index.html,a618,frunzenskij
"№ 360, школа",../../sredneobrazovatelnaya-shkola/360-shkola/index.html,a634,frunzenskij
"№ 448, школа для леворуких и слабовидящих детей",../../deti-s-osobennostyami-razvitiya/448-shkola-dlya-levorukih-i-slabovidyaschih-detej/index.html,a644,frunzenskij
"№ 296, школа",../../sredneobrazovatelnaya-shkola/296-shkola/index.html,a617,frunzenskij
"№ 312, школа с углубленным изучением французского языка",../../frantsuzskij-yazyik/312-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a626,frunzenskij
"№ 218, школа",../../sredneobrazovatelnaya-shkola/218-shkola/index.html,a610,frunzenskij
"№ 603, школа",../../sredneobrazovatelnaya-shkola/603-shkola/index.html,a647,frunzenskij
"№ 444, школа",../../sredneobrazovatelnaya-shkola/444-shkola/index.html,a643,frunzenskij
"№ 367, школа",../../sredneobrazovatelnaya-shkola/367-shkola/index.html,a638,frunzenskij
"№ 325, школа",../../sredneobrazovatelnaya-shkola/325-shkola/index.html,a632,frunzenskij
"№ 302, школа",../../sredneobrazovatelnaya-shkola/302-shkola/index.html,a621,frunzenskij
"№ 359, школа",../../sredneobrazovatelnaya-shkola/359-shkola/index.html,a633,frunzenskij
"ЭПИГРАФ, частная школа",../../sredneobrazovatelnaya-shkola/epigraf-chastnaya-shkola/index.html,a654,frunzenskij
"№ 215, школа",../../sredneobrazovatelnaya-shkola/215-shkola/index.html,a609,frunzenskij
"№ 313, школа",../../sredneobrazovatelnaya-shkola/313-shkola/index.html,a627,frunzenskij
"№ 212, школа",../../sredneobrazovatelnaya-shkola/212-shkola/index.html,a607,frunzenskij
"№ 8, школа «МУЗЫКА» с углубленным изучением предметов музыкального цикла (музыкальный интернат)",../../hudozhestvenno-esteticheskoe-obrazovanie/8-shkola-muzyika-s-uglublennyim-izucheniem-predmetov-muzyikalnogo-tsikla-muzyikalnyij-internat/index.html,a603,frunzenskij
"№ 305, школа",../../sredneobrazovatelnaya-shkola/305-shkola/index.html,a623,frunzenskij
"№ 314, школа",../../sredneobrazovatelnaya-shkola/314-shkola/index.html,a628,frunzenskij
"№ 301, школа",../../sredneobrazovatelnaya-shkola/301-shkola/index.html,a620,frunzenskij
"№ 202, школа",../../sredneobrazovatelnaya-shkola/202-shkola/index.html,a605,frunzenskij
"№ 364, школа (кадетские классы)",../../voennoe-uchilische/364-shkola-kadetskie-klassyi/index.html,a636,frunzenskij
"№ 310, школа «СЛОВО»",../../sredneobrazovatelnaya-shkola/310-shkola-slovo/index.html,a624,frunzenskij
"№ 443, школа",../../sredneobrazovatelnaya-shkola/443-shkola/index.html,a642,frunzenskij
"№ 322, школа",../../sredneobrazovatelnaya-shkola/322-shkola/index.html,a631,frunzenskij
"№ 153, центр образования",../../sredneobrazovatelnaya-shkola/153-shkola/index.html,a661,frunzenskij
"№ 604, школа с углубленным изучением предметов художественно-эстетического цикла [ЗАКРЫТА]",../../hudozhestvenno-esteticheskoe-obrazovanie/604-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a648,frunzenskij
"№ 376, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/376-shkola/index.html,a640,frunzenskij
"№ 659, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/659-shkola/index.html,a650,frunzenskij
"№ 647, национальная финская прогимназия для детей дошкольного и младшего школьного возраста «ТАЙМИ» [ЗАКРЫТА]",../../drugie-yazyiki/647-natsionalnaya-finskaya-progimnaziya-dlya-detej-doshkolnogo-i-mladshego-shkolnogo-vozrasta-tajmi/index.html,a649,frunzenskij
"№ 239, физико-математический лицей",../../matematika/239-fiziko-matematicheskij-litsej/index.html,a690,tsentralnyij
Санкт-Петербургский городской Дворец творчества юных (Аничков лицей),../../biologiya/anichkov-litsej/index.html,a730,tsentralnyij
"№ 214, лицей",../../biologiya/214-litsej/index.html,a687,tsentralnyij
"№ 155, гимназия с углубленным изучением французского языка",../../frantsuzskij-yazyik/155-gimnaziya-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a662,tsentralnyij
"№ 168, гимназия",../../inostrannyie-yazyiki/168-gimnaziya/index.html,a667,tsentralnyij
"№ 171, гимназия",../../frantsuzskij-yazyik/171-gimnaziya/index.html,a669,tsentralnyij
"№ 157, гимназия им. принцессы Е. М. Ольденбургской с углубленным изучением английского языка",../../anglijskij-yazyik/157-gimnaziya-im-printsessyi-e-m-oldenburgskoj-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a663,tsentralnyij
"№ 209, Павловская гимназия",../../sredneobrazovatelnaya-shkola/209-gimnaziya/index.html,a684,tsentralnyij
"№ 207, школа с углубленным изучением английского языка",../../anglijskij-yazyik/207-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a683,tsentralnyij
"№ 550, школа с углубленным изучением иностранных языков и информационных технологий",../../inostrannyie-yazyiki/550-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov-i-informatsionnyih-tehnologij/index.html,a698,tsentralnyij
"Альма Матер, гимназия",../../sredneobrazovatelnaya-shkola/alma-mater-gimnaziya/index.html,a711,tsentralnyij
"№ 183, школа с углубленным изучением английского языка",../../anglijskij-yazyik/183-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a673,tsentralnyij
"№ 636, школа с углубленным изучением иностранных языков",../../inostrannyie-yazyiki/636-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov/index.html,a701,tsentralnyij
Международная школа Герценовского университета (МШГУ),../../sredneobrazovatelnaya-shkola/mezhdunarodnaya-shkola-gertsenovskogo-universiteta/index.html,a705,tsentralnyij
"№ 185, школа с углубленным изучением английского языка",../../anglijskij-yazyik/185-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a674,tsentralnyij
"№ 166, гимназия",../../sredneobrazovatelnaya-shkola/166-gimnaziya/index.html,a665,tsentralnyij
"№ 169, школа с углубленным изучением английского языка",../../anglijskij-yazyik/169-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a668,tsentralnyij
Российская гимназия при Государственном Русском музее,../../inostrannyie-yazyiki/rossijskaya-gimnaziya-pri-gosudarstvennom-russkom-muzee/index.html,a658,tsentralnyij
"№ 197, школа с углубленным изучением предметов естественнонаучного цикла",../../biologiya/197-shkola-s-uglublennyim-izucheniem-predmetov-estestvenno-nauchnogo-tsikla/index.html,a679,tsentralnyij
"№ 210, школа",../../sredneobrazovatelnaya-shkola/210-shkola/index.html,a685,tsentralnyij
Экономический лицей Международного банковского института (МБИ),../../drugoe/ekonomicheskij-litsej-mezhdunarodnogo-bankovskogo-instituta-mbi/index.html,a808,tsentralnyij
"№ 222, школа «ПЕТРИШУЛЕ» с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/222-shkola-petrishule-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a689,tsentralnyij
"№ 190, художественно-эстетический лицей",../../hudozhestvenno-esteticheskoe-obrazovanie/190-hudozhestvenno-esteticheskij-litsej/index.html,a676,tsentralnyij
"№ 211, школа им. Пьера де Кубертена с углубленным изучением французского языка",../../frantsuzskij-yazyik/211-shkola-im-pera-de-kubertena-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a686,tsentralnyij
"№ 308, школа с углубленным изучением математики",../../matematika/308-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a694,tsentralnyij
"№ 204, школа с углубленным изучением английского и финского языков",../../anglijskij-yazyik/204-shkola-s-uglublennyim-izucheniem-anglijskogo-i-finskogo-yazyikov/index.html,a681,tsentralnyij
Музыкальный лицей Комитета по культуре,../../hudozhestvenno-esteticheskoe-obrazovanie/muzyikalnyij-litsej-komiteta-po-kulture/index.html,a656,tsentralnyij
"№ 309, школа",../../sredneobrazovatelnaya-shkola/309-shkola/index.html,a695,tsentralnyij
"№ 163, школа",../../sredneobrazovatelnaya-shkola/163-shkola/index.html,a664,tsentralnyij
Обучение в диалоге,../../sredneobrazovatelnaya-shkola/obuchenie-v-dialoge/index.html,a704,tsentralnyij
"№ 206, школа",../../sredneobrazovatelnaya-shkola/206-shkola/index.html,a682,tsentralnyij
"№ 321, школа",../../sredneobrazovatelnaya-shkola/321-shkola/index.html,a697,tsentralnyij
"Экспресс, школа экстернат",../../sredneobrazovatelnaya-shkola/ekspress-srednyaya-obscheobrazovatelnaya-shkola/index.html,a703,tsentralnyij
"№ 612, школа",../../sredneobrazovatelnaya-shkola/612-shkola/index.html,a699,tsentralnyij
"№ 181, школа",../../sredneobrazovatelnaya-shkola/181-shkola/index.html,a672,tsentralnyij
"№ 167, школа",../../himiya/167-shkola/index.html,a666,tsentralnyij
"ТУТТИ, школа с углубленным изучением предметов музыкального цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/tutti-shkola-s-uglublennyim-izucheniem-predmetov-muzyikalnogo-tsikla/index.html,a657,tsentralnyij
"Мирт, частная школа",../../sredneobrazovatelnaya-shkola/mirt/index.html,a708,tsentralnyij
"№ 189, школа «ШАНС»",../../sredneobrazovatelnaya-shkola/189-shkola-shans/index.html,a675,tsentralnyij
"№ 304, школа",../../sredneobrazovatelnaya-shkola/304-shkola/index.html,a693,tsentralnyij
"№ 153, школа",../../sredneobrazovatelnaya-shkola/-153-shkola/index.html,a818,tsentralnyij
"№ 178, школа",../../sredneobrazovatelnaya-shkola/178-shkola/index.html,a671,tsentralnyij
"№ 193, школа",../../sredneobrazovatelnaya-shkola/193-shkola/index.html,a677,tsentralnyij
Санкт-Петербургский технический колледж управления и коммерции (ТКУиК),../../drugoe/sankt-peterburgskij-tehnicheskij-kolledzh-upravleniya-i-kommertsii-tkuik/index.html,a743,tsentralnyij
"№ 294, школа",../../sredneobrazovatelnaya-shkola/294-shkola/index.html,a691,tsentralnyij
"№ 174, школа",../../sredneobrazovatelnaya-shkola/174-shkola/index.html,a670,tsentralnyij
"№ 122, школа",../../sredneobrazovatelnaya-shkola/122-shkola/index.html,a660,tsentralnyij
"№ 80, центр образования",../../drugoe/80-tsentr-obrazovaniya/index.html,a659,tsentralnyij
"№ 216, школа им. А. Мицкевича с углубленным изучением польского языка",../../drugie-yazyiki/216-shkola-im-a-mitskevicha-s-uglublennyim-izucheniem-polskogo-yazyika/index.html,a688,tsentralnyij
"№ 300, начальная общеобразовательная школа",../../nachalnaya-shkola/300-nachalnaya-obscheobrazovatelnaya-shkola/index.html,a692,tsentralnyij
"№ 620, начальная школа - детский сад",../../nachalnaya-shkola/620-nachalnaya-shkola-detskij-sad/index.html,a700,tsentralnyij
"ПЕТЕРБУРГСКИЙ СТАНДАРТ, частная школа",../../sredneobrazovatelnaya-shkola/peterburgskij-standart-chastnaya-shkola/index.html,a702,tsentralnyij
"УНИСОН, школа",../../sredneobrazovatelnaya-shkola/unison-shkola/index.html,a706,tsentralnyij
Гимназия СТЕРХ,../../sredneobrazovatelnaya-shkola/gimnaziya-sterh/index.html,a707,tsentralnyij
ШКОЛА ГЕРЦЕНОВСКОГО УНИВЕРСИТЕТА (ШГУ),../../sredneobrazovatelnaya-shkola/shkola-gertsenovskogo-universiteta/index.html,a710,tsentralnyij
"БАЛТИКА-КОЛЛЕДЖ, частная школа",../../sredneobrazovatelnaya-shkola/baltika-kolledzh-chastnaya-shkola/index.html,a712,tsentralnyij
"INSIGHT SCHOOL, начальная школа",../../nachalnaya-shkola/insight-school-nachalnaya-shkola/index.html,a714,tsentralnyij
"№ 5, коррекционная школа VII вида",../../deti-s-osobennostyami-razvitiya/5-korrektsionnaya-shkola-vii-vida/index.html,a778,tsentralnyij
